date,min,max,median,q1,q3,stdev,count
2022-06-27T00:00:00.000Z,3,20,4,3,4.5,3.459,128
2022-06-28T00:00:00.000Z,0,7,4,3,4,1.704,114
2022-06-29T00:00:00.000Z,0,8,3,2,4,1.489,111
2022-06-30T00:00:00.000Z,3,15,8,6,10,2.719,135
2022-07-01T00:00:00.000Z,3,7,4,4,4,0.84,117
2022-07-02T00:00:00.000Z,0,8,1,0,4,2.488,102
2022-07-03T00:00:00.000Z,0,1,0,0,0,0.176,94
2022-07-04T00:00:00.000Z,0,1,0,0,0,0.347,93
2022-07-05T00:00:00.000Z,0,1,0,0,0,0.146,92
2022-07-06T00:00:00.000Z,0,1,0,0,0,0.147,91
2022-07-07T00:00:00.000Z,0,1,0,0,0,0.178,61
2022-07-08T00:00:00.000Z,0,7,0,0,0,1.243,97
2022-07-09T00:00:00.000Z,0,2,0,0,0,0.358,95
2022-07-10T00:00:00.000Z,0,28,0,0,1,5.632,110
2022-07-11T00:00:00.000Z,0,1,0,0,0,0.145,93
2022-07-12T00:00:00.000Z,0,5,0,0,0,1.122,103
2022-07-13T00:00:00.000Z,0,5,0,0,2,1.398,109
2022-07-14T00:00:00.000Z,0,0,0,0,0,0,92
2022-07-15T00:00:00.000Z,0,149,0,0,44,38.389,140
2022-07-16T00:00:00.000Z,0,4,0,0,0,0.716,103
2022-07-17T00:00:00.000Z,0,2,0,0,0,0.375,98
2022-07-18T00:00:00.000Z,0,9,2,0,4,2.041,139
2022-07-19T00:00:00.000Z,0,6,1,0,3,1.685,117
2022-07-20T00:00:00.000Z,0,15,4,2,4,2.322,124
2022-07-21T00:00:00.000Z,2,9,4,3,5,1.582,134
2022-07-22T00:00:00.000Z,3,6,4,4,4,0.59,109
2022-07-23T00:00:00.000Z,0,5,0,0,1,1.355,111
2022-07-24T00:00:00.000Z,0,9,0,0,1,1.885,115
2022-07-25T00:00:00.000Z,0,10,3,1,4,2.114,128
2022-07-26T00:00:00.000Z,0,4,1,0,3,1.528,114
2022-07-27T00:00:00.000Z,0,29,0,0,2,7.593,121
2022-07-28T00:00:00.000Z,0,4,0,0,0,0.958,107
2022-07-29T00:00:00.000Z,0,5,0,0,0,0.975,108
2022-07-30T00:00:00.000Z,0,4,0,0,0,0.801,100
2022-07-31T00:00:00.000Z,0,8,0,0,1,1.544,111
2022-08-01T00:00:00.000Z,0,4,0,0,1,1.077,103
2022-08-02T00:00:00.000Z,0,4,0,0,0,0.837,99
2022-08-03T00:00:00.000Z,0,4,0,0,1,0.902,106
2022-08-04T00:00:00.000Z,0,6,1,0,3,1.768,118
2022-08-05T00:00:00.000Z,0,8,3,1.5,4,1.878,125
2022-08-06T00:00:00.000Z,0,5,0,0,1,1.2,116
2022-08-07T00:00:00.000Z,0,9,0,0,0,1.928,108
2022-08-08T00:00:00.000Z,0,4,1,0,2,1.433,111
2022-08-09T00:00:00.000Z,0,6,0,0,1,1.404,111
2022-08-10T00:00:00.000Z,0,7,0,0,1,1.547,109
2022-08-11T00:00:00.000Z,0,4,1,0,2,1.232,110
2022-08-12T00:00:00.000Z,0,8,1,0,2,1.709,115
2022-08-13T00:00:00.000Z,0,9,1,0,2,1.777,130
2022-08-14T00:00:00.000Z,0,5,0,0,1,1.328,106
2022-08-15T00:00:00.000Z,0,10,4,3,4.5,2.168,125
2022-08-16T00:00:00.000Z,3,11,6,4,8,1.926,130
2022-08-17T00:00:00.000Z,3,10,5,4,7,1.899,125
2022-08-18T00:00:00.000Z,3,9,4,4,5,1.237,123
2022-08-19T00:00:00.000Z,3,22,5,4,8,3.291,149
2022-08-20T00:00:00.000Z,0,14,4,3,4,2.682,116
2022-08-21T00:00:00.000Z,0,18,0,0,1,3.588,109
2022-08-22T00:00:00.000Z,0,5,0,0,2,1.483,116
2022-08-23T00:00:00.000Z,0,5,0,0,0,1.189,103
2022-08-24T00:00:00.000Z,0,2,0,0,0,0.331,96
2022-08-25T00:00:00.000Z,0,0,0,0,0,0,90
2022-08-26T00:00:00.000Z,0,2,0,0,0,0.303,95
2022-08-27T00:00:00.000Z,0,0,0,0,0,0,94
2022-08-28T00:00:00.000Z,0,0,0,0,0,0,91
2022-08-29T00:00:00.000Z,0,0,0,0,0,0,95
2022-08-30T00:00:00.000Z,0,0,0,0,0,0,94
2022-08-31T00:00:00.000Z,0,3,0,0,0,0.447,97
2022-09-01T00:00:00.000Z,0,2,0,0,0,0.411,99
2022-09-02T00:00:00.000Z,0,3,0,0,0,0.56,97
2022-09-03T00:00:00.000Z,0,2,0,0,0,0.318,95
2022-09-04T00:00:00.000Z,0,3,0,0,0,0.724,100
2022-09-05T00:00:00.000Z,0,3,0,0,0,0.541,98
2022-09-06T00:00:00.000Z,0,2,0,0,0,0.302,96
2022-09-07T00:00:00.000Z,0,3,0,0,0,0.554,98
2022-09-08T00:00:00.000Z,0,3,0,0,0,0.618,100
2022-09-09T00:00:00.000Z,0,3,0,0,0,0.697,98
2022-09-10T00:00:00.000Z,0,0,0,0,0,0,95
2022-09-11T00:00:00.000Z,0,3,0,0,0,0.449,98
2022-09-12T00:00:00.000Z,0,2,0,0,0,0.32,91
2022-09-13T00:00:00.000Z,0,0,0,0,0,0,94
2022-09-14T00:00:00.000Z,0,0,0,0,0,0,94
2022-09-15T00:00:00.000Z,0,3,0,0,0,0.683,100
2022-09-16T00:00:00.000Z,0,0,0,0,0,0,95
2022-09-17T00:00:00.000Z,0,3,0,0,0,0.478,97
2022-09-18T00:00:00.000Z,0,3,0,0,0,0.621,95
2022-09-19T00:00:00.000Z,0,2,0,0,0,0.468,87
2022-09-20T00:00:00.000Z,0,1,0,0,0,0.331,16
2022-09-21T00:00:00.000Z,0,2,0,0,0,0.39,62
2022-09-22T00:00:00.000Z,0,3,0,0,0,0.663,98
2022-09-23T00:00:00.000Z,0,3,0,0,0,0.734,103
2022-09-24T00:00:00.000Z,0,2,0,0,0,0.345,95
2022-09-25T00:00:00.000Z,0,3,0,0,2,1.088,103
2022-09-26T00:00:00.000Z,0,0,0,0,0,0,94
2022-09-27T00:00:00.000Z,0,0,0,0,0,0,93
2022-09-28T00:00:00.000Z,0,3,0,0,0,0.759,100
2022-09-29T00:00:00.000Z,0,3,0,0,1,0.789,101
2022-09-30T00:00:00.000Z,0,3,0,0,0,0.701,98
2022-10-01T00:00:00.000Z,0,3,0,0,0,0.458,98
2022-10-02T00:00:00.000Z,0,3,0,0,0,0.889,99
2022-10-03T00:00:00.000Z,0,3,0,0,0.5,0.877,100
2022-10-04T00:00:00.000Z,0,2,0,0,0,0.317,96
2022-10-05T00:00:00.000Z,0,0,0,0,0,0,95
2022-10-06T00:00:00.000Z,0,0,0,0,0,0,95
2022-10-07T00:00:00.000Z,0,0,0,0,0,0,93
2022-10-08T00:00:00.000Z,0,2,0,0,0,0.31,97
2022-10-09T00:00:00.000Z,0,3,0,0,1,0.949,101
2022-10-10T00:00:00.000Z,0,2,0,0,0,0.381,77
2022-10-11T00:00:00.000Z,0,3,0,0,1,0.874,101
2022-10-12T00:00:00.000Z,0,2,0,0,0,0.477,100
2022-10-13T00:00:00.000Z,0,3,0,0,0,0.537,97
2022-10-14T00:00:00.000Z,0,3,0,0,0,0.891,101
2022-10-15T00:00:00.000Z,0,3,0,0,0,0.894,100
2022-10-16T00:00:00.000Z,0,3,0,0,0,0.524,100
2022-10-17T00:00:00.000Z,0,3,0,0,0,0.791,97
2022-10-18T00:00:00.000Z,0,3,0,0,1,0.815,76
2022-10-21T00:00:00.000Z,0,3,0,0,0,0.873,99
2022-10-22T00:00:00.000Z,0,3,0,0,1,0.944,104
2022-10-23T00:00:00.000Z,0,0,0,0,0,0,95
2022-10-24T00:00:00.000Z,0,3,0,0,1,0.909,108
2022-10-25T00:00:00.000Z,0,3,0,0,0,0.71,96
2022-10-26T00:00:00.000Z,0,3,1,0,2,1.142,108
2022-10-27T00:00:00.000Z,0,3,0,0,0,0.891,100
2022-10-28T00:00:00.000Z,0,0,0,0,0,0,95
2022-10-29T00:00:00.000Z,0,3,0,0,0,0.51,96
2022-10-30T00:00:00.000Z,0,2,0,0,0,0.302,96
2022-10-31T00:00:00.000Z,0,4,1,0,2,1.312,113
2022-11-01T00:00:00.000Z,0,7,2,0,3,1.696,115
2022-11-02T00:00:00.000Z,0,4,2,1,3,1.371,128
2022-11-03T00:00:00.000Z,0,4,0,0,3,1.535,103
2022-11-04T00:00:00.000Z,0,7,0,0,2,1.615,113
2022-11-05T00:00:00.000Z,0,13,3,2,4,2.115,119
2022-11-06T00:00:00.000Z,0,6,2,0,4,1.75,116
2022-11-07T00:00:00.000Z,0,4,2,1,3,1.346,112
2022-11-08T00:00:00.000Z,0,5,2,0,3,1.455,122
2022-11-09T00:00:00.000Z,0,5,1,0,3,1.508,115
2022-11-10T00:00:00.000Z,0,8,3,0,4,1.929,110
2022-11-11T00:00:00.000Z,0,3,0,0,0,0.762,100
2022-11-12T00:00:00.000Z,0,7,1,0,2,1.543,123
2022-11-13T00:00:00.000Z,0,7,0,0,1,1.583,107
2022-11-14T00:00:00.000Z,0,4,0,0,2,1.276,105
2022-11-15T00:00:00.000Z,0,0,0,0,0,0,93
2022-11-16T00:00:00.000Z,0,0,0,0,0,0,94
2022-11-17T00:00:00.000Z,0,3,0,0,0,0.435,96
2022-11-18T00:00:00.000Z,0,0,0,0,0,0,95
2022-11-19T00:00:00.000Z,0,3,0,0,0,0.593,102
2022-11-20T00:00:00.000Z,0,3,0,0,0,0.639,98
2022-11-21T00:00:00.000Z,0,4,3,2,4,1.364,105
2022-11-22T00:00:00.000Z,0,11,4,3,4,1.634,119
2022-11-23T00:00:00.000Z,0,9,2,0,3,1.993,113
2022-11-24T00:00:00.000Z,0,18,1,0,4,4.137,148
2022-11-25T00:00:00.000Z,0,8,2,0,3,1.727,114
2022-11-26T00:00:00.000Z,0,8,3,2,4,1.359,119
2022-11-27T00:00:00.000Z,0,9,3,1,4,1.743,120
2022-11-28T00:00:00.000Z,0,13,3,2,4,2.602,135
2022-11-29T00:00:00.000Z,0,13,3,1,4,2.409,133
2022-11-30T00:00:00.000Z,0,11,2,1,4,2.409,133
2022-12-01T00:00:00.000Z,0,8,3,2,4,1.516,97
2022-12-02T00:00:00.000Z,1,8,6,4,8,1.968,117
2022-12-03T00:00:00.000Z,1,7,4,3,4,0.711,115
2022-12-04T00:00:00.000Z,0,4,2,1,3,1.175,121
2022-12-05T00:00:00.000Z,0,8,3,2,4,1.79,120
2022-12-06T00:00:00.000Z,0,76,4,1,14,14.031,183
2022-12-07T00:00:00.000Z,0,8,0,0,2,1.727,106
2022-12-08T00:00:00.000Z,0,11,1,0,4,2.59,118
2022-12-09T00:00:00.000Z,0,191,4,2,40,50.252,211
2022-12-10T00:00:00.000Z,0,61,4,1,15.5,14.556,185
2022-12-11T00:00:00.000Z,0,10,2,1,3,2.025,126
2022-12-12T00:00:00.000Z,0,21,3,2,11,5.996,135
2022-12-13T00:00:00.000Z,0,5,0,0,1,1.296,110
2022-12-14T00:00:00.000Z,0,4,0,0,1,1.152,111
2022-12-15T00:00:00.000Z,0,11,4,1,4,2.516,115
2022-12-16T00:00:00.000Z,0,19,4,3,8,4.12,135
2022-12-17T00:00:00.000Z,0,33,3,0,4,8.5,132
2022-12-18T00:00:00.000Z,0,6,3,0,4,1.706,112
2022-12-19T00:00:00.000Z,0,14,5,3.5,7.5,3.118,132
2022-12-20T00:00:00.000Z,0,8,3,1,4,1.967,116
2022-12-21T00:00:00.000Z,0,4,0,0,2,1.16,104
2022-12-22T00:00:00.000Z,0,9,1,0,3,1.92,117
2022-12-23T00:00:00.000Z,0,79,1,0,6,23.732,145
2022-12-24T00:00:00.000Z,0,6,0.5,0,3,1.771,106
2022-12-25T00:00:00.000Z,0,71,24.5,7,40,19.789,298
2022-12-26T00:00:00.000Z,0,8,3,2,4,2.122,121
2022-12-27T00:00:00.000Z,0,4,0,0,0,1.083,106
2022-12-28T00:00:00.000Z,0,16,1,0,3,3.407,120
2022-12-29T00:00:00.000Z,0,6,0,0,0,1.361,105
2022-12-30T00:00:00.000Z,0,7,0,0,0,1.291,103
2022-12-31T00:00:00.000Z,0,8,1,0,2,1.506,117
2023-01-01T00:00:00.000Z,0,77,3,0,19,21.937,170
2023-01-02T00:00:00.000Z,0,14,1,0,3.5,3.312,125
2023-01-03T00:00:00.000Z,0,184,2,0,48,60.503,174
2023-01-04T00:00:00.000Z,0,78,0,0,3,14.547,124
2023-01-05T00:00:00.000Z,0,164,3,1,28.5,51.269,176
2023-01-06T00:00:00.000Z,0,5,1,0,4,1.799,110
2023-01-07T00:00:00.000Z,2,11,4,3,6,1.872,122
2023-01-08T00:00:00.000Z,0,16,4,3,8.5,4.222,125
2023-01-09T00:00:00.000Z,0,16,4,2,7,3.537,130
2023-01-10T00:00:00.000Z,0,5,1,0,2,1.36,119
2023-01-11T00:00:00.000Z,0,3,0,0,1,0.855,104
2023-01-12T00:00:00.000Z,0,13,0,0,3,2.974,113
2023-01-13T00:00:00.000Z,0,4,0,0,2,1.196,110
2023-01-14T00:00:00.000Z,0,6,0,0,2,1.534,105
2023-01-15T00:00:00.000Z,0,5,0,0,2,1.549,105
2023-01-16T00:00:00.000Z,0,4,0,0,1,1.175,101
2023-01-17T00:00:00.000Z,0,10,1,0,3.5,2.301,109
2023-01-18T00:00:00.000Z,0,13,0,0,3,3,115
2023-01-19T00:00:00.000Z,0,76,4,0,30.5,22.119,161
2023-01-20T00:00:00.000Z,0,10,3,3,4,1.885,121
2023-01-21T00:00:00.000Z,0,6,3,3,4,1.088,111
2023-01-22T00:00:00.000Z,2,12,4,4,5,2.025,114
2023-01-23T00:00:00.000Z,1,13,4,3,4,1.857,119
2023-01-24T00:00:00.000Z,0,5,2,1,4,1.55,115
2023-01-25T00:00:00.000Z,0,2,0,0,0,0.354,97
2023-01-26T00:00:00.000Z,0,9,0,0,0.5,1.639,104
2023-01-27T00:00:00.000Z,0,17,1,0,3,3.041,133
2023-01-28T00:00:00.000Z,0,3,0,0,0,0.763,103
2023-01-29T00:00:00.000Z,0,3,0,0,0,0.738,107
2023-01-30T00:00:00.000Z,0,3,0,0,0,0.67,98
2023-01-31T00:00:00.000Z,0,68,0,0,4,14.131,138
2023-02-01T00:00:00.000Z,0,47,0,0,2,12.972,116
2023-02-02T00:00:00.000Z,0,30,0,0,4,7.265,131
2023-02-03T00:00:00.000Z,0,155,13,1,61,36.377,215
2023-02-04T00:00:00.000Z,0,12,2.5,0,5,3.301,132
2023-02-05T00:00:00.000Z,0,6,0,0,1,1.471,114
2023-02-06T00:00:00.000Z,0,24,3,0,8,6.586,148
2023-02-07T00:00:00.000Z,0,8,2,1,3,1.529,130
2023-02-08T00:00:00.000Z,0,5,3,2,4,1.334,120
2023-02-09T00:00:00.000Z,0,8,4,3,5.5,2.04,120
2023-02-10T00:00:00.000Z,0,17,0,0,1,2.707,110
2023-02-11T00:00:00.000Z,0,11,0,0,3,2.551,122
2023-02-12T00:00:00.000Z,0,9,1,0,2,1.951,126
2023-02-13T00:00:00.000Z,0,7,0,0,2,1.608,116
2023-02-14T00:00:00.000Z,0,9,0,0,3,2.085,109
2023-02-15T00:00:00.000Z,0,8,4,3,4,1.134,114
2023-02-16T00:00:00.000Z,3,16,8,5,9,3.16,142
2023-02-17T00:00:00.000Z,0,15,4,3,5,2.915,130
2023-02-18T00:00:00.000Z,0,1,0,0,0,0.223,95
2023-02-19T00:00:00.000Z,0,3,0,0,0,0.794,105
2023-02-20T00:00:00.000Z,0,5,0,0,0,1.006,103
2023-02-21T00:00:00.000Z,0,6,2,0,4,1.714,112
2023-02-22T00:00:00.000Z,0,5,3,1.5,4,1.377,113
2023-02-23T00:00:00.000Z,0,4,1,0,1,1.108,108
2023-02-24T00:00:00.000Z,0,3,0,0,0,0.528,98
2023-02-25T00:00:00.000Z,0,46,0,0,4,11.093,129
2023-02-26T00:00:00.000Z,0,38,4,0,8,10.035,157
2023-02-27T00:00:00.000Z,0,32,0,0,2,6.71,122
2023-02-28T00:00:00.000Z,0,4,0,0,0,1.162,107
2023-03-01T00:00:00.000Z,0,3,0,0,0,0.845,105
2023-03-02T00:00:00.000Z,0,6,0,0,1,1.402,108
2023-03-03T00:00:00.000Z,0,10,0,0,1,1.878,109
2023-03-04T00:00:00.000Z,0,25,0,0,4,6.389,127
2023-03-05T00:00:00.000Z,0,56,3,0,20.5,15.481,156
2023-03-06T00:00:00.000Z,0,18,0,0,2,3.976,118
2023-03-07T00:00:00.000Z,0,20,0,0,2,4.609,121
2023-03-08T00:00:00.000Z,0,56,0,0,6,11.086,132
2023-03-09T00:00:00.000Z,0,8,0,0,3,2.213,126
2023-03-10T00:00:00.000Z,0,114,3,0,17,21.889,172
2023-03-11T00:00:00.000Z,0,18,1,0,2,3.356,120
2023-03-12T00:00:00.000Z,0,4,0,0,1,1.124,106
2023-03-13T00:00:00.000Z,0,81,0,0,1,12.638,116
2023-03-14T00:00:00.000Z,0,4,0,0,0,0.854,98
2023-03-15T00:00:00.000Z,0,4,0,0,0,0.875,103
2023-03-16T00:00:00.000Z,0,14,1,0,4,3.592,120
2023-03-17T00:00:00.000Z,0,14,2,0,4,2.886,126
2023-03-18T00:00:00.000Z,3,22,8,7,8,3.658,135
2023-03-19T00:00:00.000Z,0,5,3,2,4,1.512,110
2023-03-20T00:00:00.000Z,0,8,0,0,3,2.375,103
2023-03-21T00:00:00.000Z,0,7,0,0,1,1.622,116
2023-03-22T00:00:00.000Z,0,4,1,0,3,1.492,102
2023-03-23T00:00:00.000Z,0,7,1,1,2,1.442,116
2023-03-24T00:00:00.000Z,0,5,1,0,2,1.46,111
2023-03-25T00:00:00.000Z,0,1,0,0,0,0.202,94
2023-03-26T00:00:00.000Z,0,0,0,0,0,0,93
2023-03-27T00:00:00.000Z,0,8,1,0,4,2.292,108
2023-03-28T00:00:00.000Z,0,19,1,0,5.5,5.427,120
2023-03-29T00:00:00.000Z,0,54,0,0,2,15.592,124
2023-03-30T00:00:00.000Z,0,26,0,0,0,6.114,107
2023-03-31T00:00:00.000Z,0,21,0,0,0,5.614,104
2023-04-01T00:00:00.000Z,0,3,0,0,0,0.671,99
2023-04-02T00:00:00.000Z,0,84,7,0,20,25.205,187
2023-04-03T00:00:00.000Z,0,23,0,0,7,5.703,127
2023-04-04T00:00:00.000Z,0,56,0,0,4,11.718,131
2023-04-05T00:00:00.000Z,0,35,1,0,7,10.653,124
2023-04-06T00:00:00.000Z,0,22,0,0,1,5.045,113
2023-04-07T00:00:00.000Z,0,11,1,0,3,2.465,103
2023-04-08T00:00:00.000Z,0,8,0,0,2,1.947,118
2023-04-09T00:00:00.000Z,0,20,0,0,2,3.829,115
2023-04-10T00:00:00.000Z,0,8,2,0,3,1.608,115
2023-04-11T00:00:00.000Z,0,11,2,1,4,1.931,107
2023-04-12T00:00:00.000Z,1,103,5,4,21.5,27.111,164
2023-04-13T00:00:00.000Z,2,8,4,3,4,0.964,105
2023-04-14T00:00:00.000Z,0,4,3,2,3,0.944,125
2023-04-15T00:00:00.000Z,0,5,2,1,3,1.273,118
2023-04-16T00:00:00.000Z,0,4,3,2,4,1.204,115
2023-04-17T00:00:00.000Z,0,4,2,1,3,1.096,113
2023-04-18T00:00:00.000Z,0,16,0,0,1,3.252,117
2023-04-19T00:00:00.000Z,0,4,0,0,0,0.652,94
2023-04-20T00:00:00.000Z,0,3,0,0,0,0.777,98
2023-04-21T00:00:00.000Z,0,8,0,0,1,1.689,105
2023-04-22T00:00:00.000Z,0,3,0,0,0,0.562,95
2023-04-23T00:00:00.000Z,0,9,1,0,4,2.538,98
2023-04-24T00:00:00.000Z,0,4,2,0,3,1.383,113
2023-04-25T00:00:00.000Z,0,7,3,1,4,1.87,113
2023-04-26T00:00:00.000Z,0,4,0,0,3,1.601,104
2023-04-27T00:00:00.000Z,0,3,0,0,0,0.667,98
2023-04-28T00:00:00.000Z,0,5,0,0,1,1.172,107
2023-04-29T00:00:00.000Z,0,24,0,0,2,5.946,122
2023-04-30T00:00:00.000Z,0,4,0,0,2,1.471,107
2023-05-01T00:00:00.000Z,0,4,1,0,3,1.496,110
2023-05-02T00:00:00.000Z,0,4,0,0,0,0.642,95
2023-05-03T00:00:00.000Z,0,54,0,0,2,11.653,114
2023-05-04T00:00:00.000Z,0,11,0,0,3,2.366,106
2023-05-05T00:00:00.000Z,0,5,0,0,0,0.926,101
2023-05-06T00:00:00.000Z,0,12,0,0,0,2.494,104
2023-05-07T00:00:00.000Z,0,4,0,0,0,0.902,100
2023-05-08T00:00:00.000Z,0,4,1,0,1.5,1.085,108
2023-05-09T00:00:00.000Z,0,4,3,2,4,1.251,114
2023-05-10T00:00:00.000Z,0,4,3,2,4,1.097,110
2023-05-11T00:00:00.000Z,0,4,3,2,3,1.033,115
2023-05-12T00:00:00.000Z,0,4,2,2,3,1.043,130
2023-05-13T00:00:00.000Z,0,4,3,3,4,0.856,113
2023-05-14T00:00:00.000Z,0,9,4,3,4,1.098,112
2023-05-15T00:00:00.000Z,1,4,4,3,4,0.779,114
2023-05-16T00:00:00.000Z,0,4,3,1,4,1.493,106
2023-05-17T00:00:00.000Z,0,4,1,0,3,1.629,102
2023-05-18T00:00:00.000Z,0,16,0,0,1,3.111,113
2023-05-19T00:00:00.000Z,0,3,0,0,0,0.837,99
2023-05-20T00:00:00.000Z,0,4,0,0,0.5,0.929,104
2023-05-21T00:00:00.000Z,0,4,0,0,1,1.056,99
2023-05-22T00:00:00.000Z,0,4,0,0,1,0.916,102
2023-05-23T00:00:00.000Z,0,4,1,0,1,0.87,108
2023-05-24T00:00:00.000Z,0,4,3,2,3,1.024,120
2023-05-25T00:00:00.000Z,0,3,0,0,1,0.847,98
2023-05-26T00:00:00.000Z,0,4,0,0,0,0.861,100
2023-05-27T00:00:00.000Z,0,4,0,0,0,1.191,88
2023-05-28T00:00:00.000Z,0,4,0,0,2,1.213,110
2023-05-29T00:00:00.000Z,0,3,0,0,0,0.679,97
2023-05-30T00:00:00.000Z,0,3,0,0,0,0.58,97
2023-05-31T00:00:00.000Z,0,0,0,0,0,0,86
2023-06-01T00:00:00.000Z,0,6,0,0,0,0.998,101
2023-06-02T00:00:00.000Z,0,5,0,0,1,1.281,106
2023-06-03T00:00:00.000Z,0,15,0,0,3,3.128,119
2023-06-04T00:00:00.000Z,0,3,0,0,0,0.545,99
2023-06-05T00:00:00.000Z,0,5,0,0,1,1.134,105
2023-06-06T00:00:00.000Z,0,8,1,0,2,1.68,114
2023-06-07T00:00:00.000Z,0,4,0,0,0,1.178,106
2023-06-08T00:00:00.000Z,0,16,0,0,2,2.985,113
2023-06-09T00:00:00.000Z,0,37,0,0,10.5,7.006,133
2023-06-10T00:00:00.000Z,0,17,0,0,3,3.477,119
2023-06-11T00:00:00.000Z,0,4,0,0,1,1.272,108
2023-06-12T00:00:00.000Z,0,7,0,0,2,1.757,112
2023-06-13T00:00:00.000Z,0,9,3,1,4,1.87,117
2023-06-14T00:00:00.000Z,0,21,3.5,3,4,4.252,130
2023-06-15T00:00:00.000Z,0,12,4,3,4,1.651,116
2023-06-16T00:00:00.000Z,3,15,4,3,5,2.737,133
2023-06-17T00:00:00.000Z,3,10,4,4,5,1.423,125
2023-06-18T00:00:00.000Z,3,16,4,4,7,2.619,130
2023-06-19T00:00:00.000Z,3,11,5,4,7,1.932,138
2023-06-20T00:00:00.000Z,3,9,4,4,4,1.394,123
2023-06-21T00:00:00.000Z,3,13,4,4,5,1.922,126
2023-06-22T00:00:00.000Z,0,8,4,3,5,1.755,126
2023-06-23T00:00:00.000Z,0,13,3,3,4,2.258,118
2023-06-24T00:00:00.000Z,0,126,1,0,3,30.517,140
2023-06-25T00:00:00.000Z,0,9,2,1,3,1.673,128
2023-06-26T00:00:00.000Z,0,4,1,1,3,1.226,117
2023-06-27T00:00:00.000Z,0,15,3,2,4,2.636,130
2023-06-28T00:00:00.000Z,3,12,4,4,4,1.493,110
2023-06-29T00:00:00.000Z,0,12,3,3,4,2.191,119
2023-06-30T00:00:00.000Z,0,12,2,1,3.5,2.27,125
2023-07-01T00:00:00.000Z,0,8,3,1,4,1.967,126
2023-07-02T00:00:00.000Z,0,6,1.5,0,3,1.611,116
2023-07-03T00:00:00.000Z,0,6,0,0,1,1.333,112
2023-07-04T00:00:00.000Z,0,5,0,0,1,1.125,112
2023-07-05T00:00:00.000Z,0,7,1,0,3,1.562,120
2023-07-06T00:00:00.000Z,0,7,0,0,2,1.678,118
2023-07-07T00:00:00.000Z,0,69,1,0,4,16.814,143
2023-07-08T00:00:00.000Z,0,6,1.5,0.5,3,1.546,112
2023-07-09T00:00:00.000Z,0,10,1,0,3,2.001,126
2023-07-10T00:00:00.000Z,0,5,0,0,1,1.236,114
2023-07-11T00:00:00.000Z,0,5,1,0,2,1.294,126
2023-07-12T00:00:00.000Z,0,6,2,1,3,1.224,127
2023-07-13T00:00:00.000Z,0,10,0,0,2,1.916,118
2023-07-14T00:00:00.000Z,0,90,1,0,5,20.054,146
2023-07-15T00:00:00.000Z,0,20,0,0,3,3.538,127
2023-07-16T00:00:00.000Z,0,4,1,0,2,1.365,106
2023-07-17T00:00:00.000Z,0,6,1,0,2,1.346,111
2023-07-18T00:00:00.000Z,0,4,0,0,0,0.839,106
2023-07-19T00:00:00.000Z,0,4,0,0,1,1.115,104
2023-07-20T00:00:00.000Z,0,3,0,0,0,0.616,89
2023-07-21T00:00:00.000Z,0,3,0,0,0,0.649,103
2023-07-22T00:00:00.000Z,0,10,0,0,2,2.11,108
2023-07-23T00:00:00.000Z,0,7,0,0,0,1.408,98
2023-07-24T00:00:00.000Z,0,5,0,0,1,1.154,94
2023-07-25T00:00:00.000Z,0,6,2,0,3,1.776,119
2023-07-26T00:00:00.000Z,0,4,0,0,0,1.096,103
2023-07-27T00:00:00.000Z,0,7,0,0,1,1.486,106
2023-07-28T00:00:00.000Z,0,4,0,0,0,0.901,105
2023-07-29T00:00:00.000Z,0,4,0,0,0,1.07,96
2023-07-30T00:00:00.000Z,0,8,1,0,3,1.752,117
2023-07-31T00:00:00.000Z,0,8,0,0,1,1.464,105
2023-08-01T00:00:00.000Z,0,4,0,0,0,0.676,100
2023-08-02T00:00:00.000Z,0,4,0,0,1,1.04,108
2023-08-03T00:00:00.000Z,0,4,1,0,2,1.273,109
2023-08-04T00:00:00.000Z,0,4,0,0,1,1.06,102
2023-08-05T00:00:00.000Z,0,8,1,0,2,1.526,113
2023-08-06T00:00:00.000Z,0,4,2,0,4,1.702,109
2023-08-07T00:00:00.000Z,0,14,6,4,8,3.29,131
2023-08-08T00:00:00.000Z,0,14,0,0,2,2.859,118
2023-08-09T00:00:00.000Z,0,4,0,0,0,0.698,100
2023-08-10T00:00:00.000Z,0,8,0,0,0,1.542,106
2023-08-11T00:00:00.000Z,0,9,0,0,2,2.199,118
2023-08-12T00:00:00.000Z,0,8,0,0,1,1.503,107
2023-08-13T00:00:00.000Z,0,4,0,0,0,1.252,78
2023-08-14T00:00:00.000Z,0,8,1,0,3,1.948,72
2023-08-15T00:00:00.000Z,0,20,2,0,3,4.009,130
2023-08-16T00:00:00.000Z,0,4,2,0,3,1.597,107
2023-08-17T00:00:00.000Z,0,8,0,0,1,1.634,112
2023-08-18T00:00:00.000Z,0,4,0,0,2,1.233,108
2023-08-19T00:00:00.000Z,0,5,1,1,2,1.039,123
2023-08-20T00:00:00.000Z,0,4,1,0,3,1.488,110
2023-08-21T00:00:00.000Z,0,5,1,0,3,1.425,121
2023-08-22T00:00:00.000Z,0,6,1,0,2,1.363,116
2023-08-23T00:00:00.000Z,0,0,0,0,0,0,94
2023-08-24T00:00:00.000Z,0,0,0,0,0,0,94
2023-08-25T00:00:00.000Z,0,0,0,0,0,0,94
